Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
37,29.671C,OK,7/23/19,13:26:57,1.73E+08,29.7,0.0401,1.46E+05,1.34E+03,100,0,1.46E+05,1.34E+03,51,0.25,1,0.885,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.817,3.12E+03,Aqueous,0.631,7.40E-07,3.67,7.35,0.871,23.7,0.237,70.7,1,11,1.74E+04,1.93E+04,0.00151,100%,5,5,0,2.73E+04,3,2,,,,,1,7.56E-07,3.59,7.18,0.486,13.5,0.0183,67.1,78.6,100
37,29.671C,OK,7/23/19,13:26:57,1.73E+08,29.7,0.0401,1.46E+05,1.34E+03,100,0,1.46E+05,1.34E+03,51,0.25,1,0.885,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.817,3.12E+03,Aqueous,0.631,7.40E-07,3.67,7.35,0.871,23.7,0.237,70.7,1,11,1.74E+04,1.93E+04,0.00151,100%,5,5,0,2.73E+04,3,2,,,,,2,5.64E-08,48.2,96.4,3.38,7.01,0.00492,2.92E+04,21.4,0.019
38,29.828C,OK,7/23/19,13:27:35,1.73E+08,29.8,0.0399,1.46E+05,1.69E+03,100,0,1.46E+05,1.69E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.814,3.12E+03,Aqueous,0.632,7.37E-07,3.69,7.39,0.876,23.7,0.237,71.6,1,9.78,1.67E+04,1.98E+04,0.00151,100%,5,5,0,2.73E+04,6,4,,,,,1,9.16E-07,2.97,5.94,0.529,17.8,0.0317,43.1,52,94.7
38,29.828C,OK,7/23/19,13:27:35,1.73E+08,29.8,0.0399,1.46E+05,1.69E+03,100,0,1.46E+05,1.69E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.814,3.12E+03,Aqueous,0.632,7.37E-07,3.69,7.39,0.876,23.7,0.237,71.6,1,9.78,1.67E+04,1.98E+04,0.00151,100%,5,5,0,2.73E+04,6,4,,,,,2,4.16E-07,6.55,13.1,0.766,11.7,0.0137,274,33,5.25
38,29.828C,OK,7/23/19,13:27:35,1.73E+08,29.8,0.0399,1.46E+05,1.69E+03,100,0,1.46E+05,1.69E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.814,3.12E+03,Aqueous,0.632,7.37E-07,3.69,7.39,0.876,23.7,0.237,71.6,1,9.78,1.67E+04,1.98E+04,0.00151,100%,5,5,0,2.73E+04,6,4,,,,,3,3.81E-08,71.4,143,9.74,13.6,0.0186,7.33E+04,14.6,0.00728
38,29.828C,OK,7/23/19,13:27:35,1.73E+08,29.8,0.0399,1.46E+05,1.69E+03,100,0,1.46E+05,1.69E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.814,3.12E+03,Aqueous,0.632,7.37E-07,3.69,7.39,0.876,23.7,0.237,71.6,1,9.78,1.67E+04,1.98E+04,0.00151,100%,5,5,0,2.73E+04,6,4,,,,,4,2.18E-09,1.25E+03,2.50E+03,0,0,0,5.93E+07,0.392,0.00692
39,29.984C,OK,7/23/19,13:28:12,1.73E+08,30,0.0397,1.48E+05,2.02E+03,100,0,1.48E+05,2.02E+03,51,0.25,1,0.885,0.0726,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.811,3.12E+03,Aqueous,0.635,7.17E-07,3.82,7.64,0.926,24.2,0.242,77.4,1,12.8,1.40E+04,2.10E+04,0.00152,100%,5,5,0,2.79E+04,6,4,,,,,1,7.75E-07,3.53,7.06,0.482,13.7,0.0187,64.4,72.2,99.6
39,29.984C,OK,7/23/19,13:28:12,1.73E+08,30,0.0397,1.48E+05,2.02E+03,100,0,1.48E+05,2.02E+03,51,0.25,1,0.885,0.0726,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.811,3.12E+03,Aqueous,0.635,7.17E-07,3.82,7.64,0.926,24.2,0.242,77.4,1,12.8,1.40E+04,2.10E+04,0.00152,100%,5,5,0,2.79E+04,6,4,,,,,2,2.86E-07,9.56,19.1,0.836,8.74,0.00764,663,6.02,0.397
39,29.984C,OK,7/23/19,13:28:12,1.73E+08,30,0.0397,1.48E+05,2.02E+03,100,0,1.48E+05,2.02E+03,51,0.25,1,0.885,0.0726,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.811,3.12E+03,Aqueous,0.635,7.17E-07,3.82,7.64,0.926,24.2,0.242,77.4,1,12.8,1.40E+04,2.10E+04,0.00152,100%,5,5,0,2.79E+04,6,4,,,,,3,5.18E-08,52.8,106,7.09,13.4,0.018,3.62E+04,21.5,0.0179
39,29.984C,OK,7/23/19,13:28:12,1.73E+08,30,0.0397,1.48E+05,2.02E+03,100,0,1.48E+05,2.02E+03,51,0.25,1,0.885,0.0726,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.811,3.12E+03,Aqueous,0.635,7.17E-07,3.82,7.64,0.926,24.2,0.242,77.4,1,12.8,1.40E+04,2.10E+04,0.00152,100%,5,5,0,2.79E+04,6,4,,,,,4,1.12E-08,245,490,0,0,0,1.31E+06,0.268,0.00139
40,30.140C,OK,7/23/19,13:28:50,1.73E+08,30.1,0.0396,1.45E+05,1.78E+03,100,0,1.45E+05,1.78E+03,51,0.25,1,0.884,0.0724,0.0724,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.809,3.12E+03,Aqueous,0.633,7.47E-07,3.67,7.35,0.871,23.7,0.237,70.7,1,14.2,1.70E+04,2.00E+04,0.00171,100%,5,5,0,2.78E+04,3,2,,,,,1,7.94E-07,3.46,6.91,0.461,13.3,0.0178,61.3,75,99.9
40,30.140C,OK,7/23/19,13:28:50,1.73E+08,30.1,0.0396,1.45E+05,1.78E+03,100,0,1.45E+05,1.78E+03,51,0.25,1,0.884,0.0724,0.0724,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.809,3.12E+03,Aqueous,0.633,7.47E-07,3.67,7.35,0.871,23.7,0.237,70.7,1,14.2,1.70E+04,2.00E+04,0.00171,100%,5,5,0,2.78E+04,3,2,,,,,2,8.61E-08,31.9,63.7,4.34,13.6,0.0186,1.11E+04,25,0.055
41,30.296C,OK,7/23/19,13:29:28,1.73E+08,30.3,0.0398,1.46E+05,2.37E+03,100,0,1.46E+05,2.37E+03,51,0.25,1,0.884,0.0727,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.806,3.12E+03,Aqueous,0.626,7.41E-07,3.72,7.44,0.884,23.8,0.238,72.8,1,14.6,1.83E+04,1.85E+04,0.0019,80%,5,4,1,2.79E+04,4,3,,,,,1,4.55E-06,0.606,1.21,0.0326,5.38,0.0029,1.04,2.35,87
41,30.296C,OK,7/23/19,13:29:28,1.73E+08,30.3,0.0398,1.46E+05,2.37E+03,100,0,1.46E+05,2.37E+03,51,0.25,1,0.884,0.0727,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.806,3.12E+03,Aqueous,0.626,7.41E-07,3.72,7.44,0.884,23.8,0.238,72.8,1,14.6,1.83E+04,1.85E+04,0.0019,80%,5,4,1,2.79E+04,4,3,,,,,2,7.28E-07,3.79,7.58,0.471,12.4,0.0155,76,79.1,13
41,30.296C,OK,7/23/19,13:29:28,1.73E+08,30.3,0.0398,1.46E+05,2.37E+03,100,0,1.46E+05,2.37E+03,51,0.25,1,0.884,0.0727,0.0726,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.806,3.12E+03,Aqueous,0.626,7.41E-07,3.72,7.44,0.884,23.8,0.238,72.8,1,14.6,1.83E+04,1.85E+04,0.0019,80%,5,4,1,2.79E+04,4,3,,,,,3,5.46E-08,50.5,101,5.53,11,0.012,3.25E+04,18.5,0.00237
42,30.453C,OK,7/23/19,13:30:05,1.73E+08,30.5,0.0402,1.45E+05,1.08E+03,100,0,1.45E+05,1.08E+03,51,0.25,1,0.884,0.0724,0.0724,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.803,3.12E+03,Aqueous,0.629,7.52E-07,3.68,7.37,0.874,23.7,0.237,71.2,1,12.6,1.69E+04,2.03E+04,0.00174,100%,5,5,0,2.78E+04,3,2,,,,,1,7.73E-07,3.58,7.16,0.489,13.7,0.0187,66.6,77.2,100
42,30.453C,OK,7/23/19,13:30:05,1.73E+08,30.5,0.0402,1.45E+05,1.08E+03,100,0,1.45E+05,1.08E+03,51,0.25,1,0.884,0.0724,0.0724,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.803,3.12E+03,Aqueous,0.629,7.52E-07,3.68,7.37,0.874,23.7,0.237,71.2,1,12.6,1.69E+04,2.03E+04,0.00174,100%,5,5,0,2.78E+04,3,2,,,,,2,6.19E-08,44.8,89.5,5.31,11.9,0.0141,2.46E+04,22.8,0.0248
43,30.611C,OK,7/23/19,13:30:43,1.73E+08,30.6,0.0394,1.47E+05,971,100,0,1.47E+05,971,51,0.25,1,0.884,0.0727,0.0727,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.801,3.12E+03,Aqueous,0.631,7.32E-07,3.79,7.58,0.931,24.6,0.246,76.1,1,12.3,1.37E+04,2.19E+04,0.00141,100%,5,5,0,2.79E+04,4,2,,,,,1,7.54E-07,3.68,7.36,0.497,13.5,0.0182,71.1,76.6,100
43,30.611C,OK,7/23/19,13:30:43,1.73E+08,30.6,0.0394,1.47E+05,971,100,0,1.47E+05,971,51,0.25,1,0.884,0.0727,0.0727,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.801,3.12E+03,Aqueous,0.631,7.32E-07,3.79,7.58,0.931,24.6,0.246,76.1,1,12.3,1.37E+04,2.19E+04,0.00141,100%,5,5,0,2.79E+04,4,2,,,,,2,5.39E-08,51.5,103,6.11,11.9,0.0141,3.41E+04,23.4,0.0212
44,30.766C,OK,7/23/19,13:31:20,1.73E+08,30.8,0.0396,1.44E+05,2.18E+03,100,0,1.44E+05,2.18E+03,51,0.25,1,0.884,0.0717,0.0716,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.798,3.12E+03,Aqueous,0.628,7.46E-07,3.74,7.48,0.889,23.8,0.238,73.7,1,15.2,1.62E+04,2.06E+04,0.00178,100%,5,5,0,2.75E+04,4,2,,,,,1,7.40E-07,3.77,7.54,0.493,13.1,0.0171,75.1,78.8,100
44,30.766C,OK,7/23/19,13:31:20,1.73E+08,30.8,0.0396,1.44E+05,2.18E+03,100,0,1.44E+05,2.18E+03,51,0.25,1,0.884,0.0717,0.0716,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.798,3.12E+03,Aqueous,0.628,7.46E-07,3.74,7.48,0.889,23.8,0.238,73.7,1,15.2,1.62E+04,2.06E+04,0.00178,100%,5,5,0,2.75E+04,4,2,,,,,2,5.61E-08,49.7,99.5,3.9,7.85,0.00616,3.14E+04,21.2,0.0206
45,30.922C,OK,7/23/19,13:31:58,1.73E+08,30.9,0.0402,1.42E+05,1.19E+03,100,0,1.42E+05,1.19E+03,51,0.25,1,0.882,0.0721,0.072,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.795,3.12E+03,Aqueous,0.627,7.71E-07,3.63,7.26,0.862,23.8,0.238,68.7,1,13.5,1.90E+04,1.93E+04,0.00173,100%,5,5,0,2.77E+04,3,2,,,,,1,7.73E-07,3.62,7.24,0.495,13.7,0.0187,68.3,79.6,100
45,30.922C,OK,7/23/19,13:31:58,1.73E+08,30.9,0.0402,1.42E+05,1.19E+03,100,0,1.42E+05,1.19E+03,51,0.25,1,0.882,0.0721,0.072,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.795,3.12E+03,Aqueous,0.627,7.71E-07,3.63,7.26,0.862,23.8,0.238,68.7,1,13.5,1.90E+04,1.93E+04,0.00173,100%,5,5,0,2.77E+04,3,2,,,,,2,6.27E-08,44.6,89.3,5.57,12.5,0.0156,2.44E+04,20.4,0.0224
46,31.080C,OK,7/23/19,13:32:35,1.73E+08,31.1,0.0394,1.41E+05,1.56E+03,100,0,1.41E+05,1.56E+03,51,0.25,1,0.883,0.0711,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.793,3.12E+03,Aqueous,0.623,7.67E-07,3.66,7.33,0.874,23.9,0.239,70.3,1,10.5,2.00E+04,1.82E+04,0.00146,100%,5,5,0,2.72E+04,3,2,,,,,1,7.81E-07,3.6,7.19,0.489,13.6,0.0185,67.3,80,100
46,31.080C,OK,7/23/19,13:32:35,1.73E+08,31.1,0.0394,1.41E+05,1.56E+03,100,0,1.41E+05,1.56E+03,51,0.25,1,0.883,0.0711,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.793,3.12E+03,Aqueous,0.623,7.67E-07,3.66,7.33,0.874,23.9,0.239,70.3,1,10.5,2.00E+04,1.82E+04,0.00146,100%,5,5,0,2.72E+04,3,2,,,,,2,5.96E-08,47.2,94.3,4.26,9.02,0.00814,2.78E+04,20,0.0189
47,31.236C,OK,7/23/19,13:33:13,1.73E+08,31.2,0.0391,1.40E+05,1.04E+03,100,0,1.40E+05,1.04E+03,51,0.25,1,0.883,0.0698,0.0698,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.79,3.12E+03,Aqueous,0.623,7.74E-07,3.64,7.28,0.87,23.9,0.239,69.3,1,10.6,2.08E+04,1.76E+04,0.00157,100%,5,5,0,2.66E+04,3,2,,,,,1,7.81E-07,3.61,7.22,0.491,13.6,0.0185,67.8,79.6,100
47,31.236C,OK,7/23/19,13:33:13,1.73E+08,31.2,0.0391,1.40E+05,1.04E+03,100,0,1.40E+05,1.04E+03,51,0.25,1,0.883,0.0698,0.0698,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.79,3.12E+03,Aqueous,0.623,7.74E-07,3.64,7.28,0.87,23.9,0.239,69.3,1,10.6,2.08E+04,1.76E+04,0.00157,100%,5,5,0,2.66E+04,3,2,,,,,2,8.75E-08,32.2,64.4,4.4,13.7,0.0187,1.13E+04,20.4,0.0464
48,31.392C,OK,7/23/19,13:33:51,1.73E+08,31.4,0.0398,1.40E+05,769,100,0,1.40E+05,769,51,0.25,1,0.883,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.788,3.12E+03,Aqueous,0.622,7.81E-07,3.62,7.25,0.865,23.9,0.239,68.5,1,11.4,2.04E+04,1.85E+04,0.00176,100%,5,5,0,2.66E+04,3,2,,,,,1,7.90E-07,3.58,7.17,0.481,13.4,0.018,66.7,78.4,99.9
48,31.392C,OK,7/23/19,13:33:51,1.73E+08,31.4,0.0398,1.40E+05,769,100,0,1.40E+05,769,51,0.25,1,0.883,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.788,3.12E+03,Aqueous,0.622,7.81E-07,3.62,7.25,0.865,23.9,0.239,68.5,1,11.4,2.04E+04,1.85E+04,0.00176,100%,5,5,0,2.66E+04,3,2,,,,,2,9.64E-08,29.4,58.8,2.49,8.48,0.0072,9.16E+03,21.6,0.0584
49,31.551C,OK,7/23/19,13:34:29,1.73E+08,31.6,0.0399,1.42E+05,1.39E+03,100,0,1.42E+05,1.39E+03,51,0.25,1,0.883,0.0697,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.785,3.12E+03,Aqueous,0.619,7.66E-07,3.71,7.43,0.883,23.8,0.238,72.5,1,11.9,1.92E+04,1.89E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,1,7.62E-07,3.73,7.47,0.508,13.6,0.0185,73.4,80,100
49,31.551C,OK,7/23/19,13:34:29,1.73E+08,31.6,0.0399,1.42E+05,1.39E+03,100,0,1.42E+05,1.39E+03,51,0.25,1,0.883,0.0697,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.785,3.12E+03,Aqueous,0.619,7.66E-07,3.71,7.43,0.883,23.8,0.238,72.5,1,11.9,1.92E+04,1.89E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,2,6.61E-08,43,86.1,5.88,13.7,0.0187,2.24E+04,20,0.0258
50,31.709C,OK,7/23/19,13:35:06,1.73E+08,31.7,0.0398,1.41E+05,718,100,0,1.41E+05,718,51,0.25,1,0.882,0.0702,0.0702,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.783,3.12E+03,Aqueous,0.62,7.71E-07,3.7,7.4,0.883,23.9,0.239,71.9,1,13.3,2.11E+04,1.71E+04,0.00169,80%,5,4,1,2.68E+04,3,2,,,,,1,7.89E-07,3.61,7.23,0.487,13.5,0.0181,68,80,100
50,31.709C,OK,7/23/19,13:35:06,1.73E+08,31.7,0.0398,1.41E+05,718,100,0,1.41E+05,718,51,0.25,1,0.882,0.0702,0.0702,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.783,3.12E+03,Aqueous,0.62,7.71E-07,3.7,7.4,0.883,23.9,0.239,71.9,1,13.3,2.11E+04,1.71E+04,0.00169,80%,5,4,1,2.68E+04,3,2,,,,,2,8.01E-08,35.6,71.2,3.91,11,0.0121,1.44E+04,20,0.0354
51,31.867C,OK,7/23/19,13:35:44,1.73E+08,31.9,0.0399,1.41E+05,1.14E+03,100,0,1.41E+05,1.14E+03,51,0.25,1,0.882,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.78,3.12E+03,Aqueous,0.62,7.69E-07,3.72,7.45,0.889,23.9,0.239,73,1,10.5,2.01E+04,1.81E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,1,7.61E-07,3.76,7.53,0.512,13.6,0.0185,74.9,80.9,100
51,31.867C,OK,7/23/19,13:35:44,1.73E+08,31.9,0.0399,1.41E+05,1.14E+03,100,0,1.41E+05,1.14E+03,51,0.25,1,0.882,0.0696,0.0696,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.78,3.12E+03,Aqueous,0.62,7.69E-07,3.72,7.45,0.889,23.9,0.239,73,1,10.5,2.01E+04,1.81E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,2,6.39E-08,44.9,89.7,5.9,13.1,0.0173,2.47E+04,19.1,0.0229
52,32.025C,OK,7/23/19,13:36:22,1.73E+08,32,0.0392,1.41E+05,1.54E+03,100,0,1.41E+05,1.54E+03,51,0.25,1,0.882,0.0698,0.0697,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.777,3.12E+03,Aqueous,0.622,7.78E-07,3.69,7.39,0.88,23.8,0.238,71.6,1,13.8,1.98E+04,1.89E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,1,7.90E-07,3.63,7.27,0.488,13.4,0.018,69,79.2,100
52,32.025C,OK,7/23/19,13:36:22,1.73E+08,32,0.0392,1.41E+05,1.54E+03,100,0,1.41E+05,1.54E+03,51,0.25,1,0.882,0.0698,0.0697,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.777,3.12E+03,Aqueous,0.622,7.78E-07,3.69,7.39,0.88,23.8,0.238,71.6,1,13.8,1.98E+04,1.89E+04,0.0016,100%,5,5,0,2.66E+04,3,2,,,,,2,7.26E-08,39.5,79.1,3.85,9.74,0.00949,1.84E+04,20.8,0.0288
53,32.180C,OK,7/23/19,13:37:00,1.73E+08,32.2,0.0392,1.38E+05,1.32E+03,100,0,1.38E+05,1.32E+03,51,0.25,1,0.882,0.0695,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.775,3.12E+03,Aqueous,0.617,7.92E-07,3.64,7.29,0.87,23.9,0.239,69.4,1,15.1,2.14E+04,1.79E+04,0.0017,100%,5,5,0,2.65E+04,4,2,,,,,1,7.97E-07,3.62,7.24,0.479,13.2,0.0175,68.3,80.1,100
53,32.180C,OK,7/23/19,13:37:00,1.73E+08,32.2,0.0392,1.38E+05,1.32E+03,100,0,1.38E+05,1.32E+03,51,0.25,1,0.882,0.0695,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.775,3.12E+03,Aqueous,0.617,7.92E-07,3.64,7.29,0.87,23.9,0.239,69.4,1,15.1,2.14E+04,1.79E+04,0.0017,100%,5,5,0,2.65E+04,4,2,,,,,2,8.95E-08,32.3,64.5,4.32,13.4,0.018,1.14E+04,19.9,0.0454
54,32.337C,OK,7/23/19,13:37:37,1.73E+08,32.3,0.0397,1.38E+05,2.16E+03,100,0,1.38E+05,2.16E+03,51,0.25,1,0.882,0.0694,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.772,3.12E+03,Aqueous,0.611,7.94E-07,3.64,7.29,0.866,23.8,0.238,69.3,1,15.4,2.22E+04,1.70E+04,0.0019,100%,5,5,0,2.65E+04,4,2,,,,,1,8.43E-07,3.43,6.86,0.339,9.89,0.00978,60.3,78.1,99.9
54,32.337C,OK,7/23/19,13:37:37,1.73E+08,32.3,0.0397,1.38E+05,2.16E+03,100,0,1.38E+05,2.16E+03,51,0.25,1,0.882,0.0694,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.772,3.12E+03,Aqueous,0.611,7.94E-07,3.64,7.29,0.866,23.8,0.238,69.3,1,15.4,2.22E+04,1.70E+04,0.0019,100%,5,5,0,2.65E+04,4,2,,,,,2,1.05E-07,27.7,55.3,2.92,10.5,0.0111,7.96E+03,21.9,0.0671
55,32.496C,OK,7/23/19,13:38:15,1.73E+08,32.5,0.04,1.37E+05,1.03E+03,100,0,1.37E+05,1.03E+03,51,0.25,1,0.882,0.0693,0.0692,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.77,3.12E+03,Aqueous,0.614,8.00E-07,3.63,7.27,0.865,23.8,0.238,69,1,17.5,2.23E+04,1.72E+04,0.00183,100%,5,5,0,2.64E+04,4,2,,,,,1,7.97E-07,3.65,7.3,0.483,13.2,0.0175,69.5,82.2,100
55,32.496C,OK,7/23/19,13:38:15,1.73E+08,32.5,0.04,1.37E+05,1.03E+03,100,0,1.37E+05,1.03E+03,51,0.25,1,0.882,0.0693,0.0692,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.77,3.12E+03,Aqueous,0.614,8.00E-07,3.63,7.27,0.865,23.8,0.238,69,1,17.5,2.23E+04,1.72E+04,0.00183,100%,5,5,0,2.64E+04,4,2,,,,,2,7.13E-08,40.7,81.5,4.63,11.4,0.0129,1.97E+04,17.8,0.0229
56,32.654C,OK,7/23/19,13:38:53,1.73E+08,32.7,0.0398,1.38E+05,909,100,0,1.38E+05,909,51,0.25,1,0.882,0.069,0.069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12E+03,Aqueous,0.613,7.85E-07,3.72,7.44,0.889,23.9,0.239,72.9,1,10.2,2.12E+04,1.77E+04,0.00145,100%,5,5,0,2.63E+04,5,4,,,,,1,5.68E-06,0.514,1.03,0.0507,9.85,0.00971,0.709,1.97,90.2
56,32.654C,OK,7/23/19,13:38:53,1.73E+08,32.7,0.0398,1.38E+05,909,100,0,1.38E+05,909,51,0.25,1,0.882,0.069,0.069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12E+03,Aqueous,0.613,7.85E-07,3.72,7.44,0.889,23.9,0.239,72.9,1,10.2,2.12E+04,1.77E+04,0.00145,100%,5,5,0,2.63E+04,5,4,,,,,2,7.68E-07,3.8,7.6,0.519,13.7,0.0187,76.5,80.7,9.76
56,32.654C,OK,7/23/19,13:38:53,1.73E+08,32.7,0.0398,1.38E+05,909,100,0,1.38E+05,909,51,0.25,1,0.882,0.069,0.069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12E+03,Aqueous,0.613,7.85E-07,3.72,7.44,0.889,23.9,0.239,72.9,1,10.2,2.12E+04,1.77E+04,0.00145,100%,5,5,0,2.63E+04,5,4,,,,,3,5.96E-08,49,98,4.44,9.07,0.00822,3.03E+04,17,0.00171
56,32.654C,OK,7/23/19,13:38:53,1.73E+08,32.7,0.0398,1.38E+05,909,100,0,1.38E+05,909,51,0.25,1,0.882,0.069,0.069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.767,3.12E+03,Aqueous,0.613,7.85E-07,3.72,7.44,0.889,23.9,0.239,72.9,1,10.2,2.12E+04,1.77E+04,0.00145,100%,5,5,0,2.63E+04,5,4,,,,,4,1.12E-09,2.62E+03,5.23E+03,358,13.7,0.0187,3.34E+08,0.26,0.0015
